user_id,total_sessions,total_watch_time,avg_watch_time,avg_completion_rate,genre_diversity,device_diversity,churned,recency_days,active_days,session_frequency,completion_ratio,movie_ratio,original_ratio
user_04151,11,502.3,45.663636363636364,0.5327272727272727,8,3,0,23,704,0.015625,0.18181818181818182,0.45454545454545453,0.2727272727272727
user_04152,11,523.2,47.56363636363637,0.3977272727272727,8,5,0,28,678,0.016224188790560472,0.36363636363636365,0.7272727272727273,0.18181818181818182
user_04153,15,647.9,43.193333333333335,0.45559999999999995,10,5,0,27,681,0.022026431718061675,0.2,0.4666666666666667,0.3333333333333333
user_04154,13,658.0,50.61538461538461,0.6194615384615385,12,5,0,3,670,0.019402985074626865,0.07692307692307693,0.6153846153846154,0.3076923076923077
user_04155,8,463.3,57.9125,0.597375,5,3,1,88,466,0.017167381974248927,0.25,0.5,0.5
user_04156,8,331.6,41.45,0.2925,7,3,0,3,712,0.011235955056179775,0.0,0.5,0.25
user_04157,8,355.9,44.4875,0.5111249999999999,7,4,1,110,542,0.014760147601476014,0.125,0.375,0.125
user_04158,5,222.4,44.480000000000004,0.48360000000000003,3,3,1,86,421,0.011876484560570071,0.6,0.2,0.4
user_04159,14,515.9,36.85,0.33685714285714285,10,4,1,31,699,0.020028612303290415,0.2857142857142857,0.42857142857142855,0.21428571428571427
user_04160,9,676.0999999999999,75.1222222222222,0.5013333333333333,7,5,0,7,714,0.012605042016806723,0.2222222222222222,0.5555555555555556,0.2222222222222222
user_04161,10,556.7,55.67,0.5165,8,4,0,17,595,0.01680672268907563,0.2,0.4,0.1
user_04162,9,417.6,46.400000000000006,0.6271111111111112,7,4,1,138,557,0.01615798922800718,0.2222222222222222,0.4444444444444444,0.1111111111111111
user_04163,3,303.0,101.0,0.2326666666666667,2,2,1,190,397,0.007556675062972292,0.0,0.0,0.6666666666666666
user_04164,11,579.0,52.63636363636363,0.5177272727272727,7,4,0,18,671,0.01639344262295082,0.2727272727272727,0.0,0.18181818181818182
user_04165,15,1003.7,66.91333333333334,0.45693333333333336,8,5,0,6,655,0.022900763358778626,0.2,0.4666666666666667,0.4666666666666667
user_04166,7,197.7,28.24285714285714,0.4745714285714286,6,4,0,5,687,0.010189228529839884,0.2857142857142857,0.5714285714285714,0.14285714285714285
user_04167,15,656.6,43.77333333333333,0.44773333333333337,11,5,1,117,605,0.024793388429752067,0.06666666666666667,0.5333333333333333,0.6666666666666666
user_04168,12,843.9,70.325,0.5295,7,5,1,155,446,0.026905829596412557,0.3333333333333333,0.6666666666666666,0.3333333333333333
user_04169,6,497.4,82.89999999999999,0.4911666666666667,6,4,1,97,416,0.014423076923076924,0.16666666666666666,0.6666666666666666,0.8333333333333334
user_04170,14,963.2,68.8,0.5007857142857143,7,5,0,4,695,0.02014388489208633,0.35714285714285715,0.5,0.21428571428571427
user_04171,10,533.2,53.32000000000001,0.4391,9,4,0,29,533,0.01876172607879925,0.3,0.7,0.3
user_04172,12,753.1,62.75833333333333,0.5107499999999999,8,5,0,20,652,0.018404907975460124,0.3333333333333333,0.5,0.25
user_04173,11,513.3,46.66363636363636,0.3365454545454545,10,5,1,39,606,0.018151815181518153,0.45454545454545453,0.36363636363636365,0.18181818181818182
user_04174,9,538.8,59.86666666666666,0.5941111111111111,7,5,1,46,637,0.0141287284144427,0.4444444444444444,0.3333333333333333,0.2222222222222222
user_04175,15,715.8,47.72,0.583,13,5,0,0,713,0.021037868162692847,0.13333333333333333,0.4,0.3333333333333333
user_04176,12,659.2,54.93333333333334,0.49475,10,5,1,47,677,0.01772525849335303,0.25,0.4166666666666667,0.3333333333333333
user_04177,8,425.7,53.2125,0.56,6,4,1,79,570,0.014035087719298246,0.0,0.375,0.375
user_04178,13,842.8,64.83076923076922,0.45669230769230773,8,5,0,27,702,0.018518518518518517,0.3076923076923077,0.38461538461538464,0.3076923076923077
user_04179,11,482.9,43.9,0.6878181818181818,8,5,0,25,637,0.01726844583987441,0.09090909090909091,0.18181818181818182,0.36363636363636365
user_04180,12,607.0,50.583333333333336,0.48075,8,5,0,5,544,0.022058823529411766,0.08333333333333333,0.16666666666666666,0.25
user_04181,5,291.7,58.339999999999996,0.5751999999999999,5,3,0,19,643,0.007776049766718507,0.4,0.6,0.2
user_04182,14,580.9,41.49285714285714,0.4589285714285714,9,5,1,163,545,0.025688073394495414,0.2857142857142857,0.5714285714285714,0.21428571428571427
user_04183,10,495.9,49.589999999999996,0.45809999999999995,7,4,0,4,676,0.014792899408284023,0.1,0.5,0.4
user_04184,16,748.7,46.79375,0.574375,10,5,0,13,696,0.022988505747126436,0.375,0.375,0.3125
user_04185,3,149.7,49.9,0.7016666666666667,3,3,1,313,273,0.01098901098901099,0.0,0.3333333333333333,0.6666666666666666
user_04186,7,342.8,48.971428571428575,0.6562857142857144,6,3,1,32,584,0.011986301369863013,0.14285714285714285,0.8571428571428571,0.14285714285714285
user_04187,8,448.3,56.0375,0.2895,7,4,0,2,676,0.011834319526627219,0.5,0.375,0.375
user_04188,10,594.3,59.42999999999999,0.5386,8,5,1,197,453,0.02207505518763797,0.2,0.5,0.2
user_04189,8,449.7,56.2125,0.559875,8,3,1,262,428,0.018691588785046728,0.25,0.625,0.5
user_04190,7,417.7,59.67142857142857,0.37485714285714283,6,3,1,182,448,0.015625,0.0,0.14285714285714285,0.42857142857142855
user_04191,10,575.3,57.529999999999994,0.48100000000000004,8,4,0,0,632,0.015822784810126583,0.1,0.5,0.4
user_04192,16,1139.2,71.2,0.45618749999999997,13,5,1,90,589,0.027164685908319185,0.375,0.4375,0.25
user_04193,12,473.3,39.44166666666667,0.50775,7,4,0,7,720,0.016666666666666666,0.16666666666666666,0.5833333333333334,0.25
user_04194,8,212.7,26.5875,0.672875,5,5,1,150,441,0.018140589569160998,0.5,0.125,0.625
user_04195,9,394.4,43.82222222222222,0.39655555555555555,7,4,1,50,665,0.013533834586466165,0.4444444444444444,0.5555555555555556,0.4444444444444444
user_04196,10,536.0,53.6,0.5825,8,4,1,132,503,0.019880715705765408,0.4,0.4,0.3
user_04197,8,343.2,42.9,0.511,7,4,1,129,533,0.0150093808630394,0.125,0.625,0.375
user_04198,15,814.6999999999999,54.313333333333325,0.4543333333333333,9,5,1,56,600,0.025,0.26666666666666666,0.5333333333333333,0.2
user_04199,9,531.9,59.099999999999994,0.427,8,5,1,31,524,0.01717557251908397,0.2222222222222222,0.2222222222222222,0.0
user_04200,9,525.2,58.35555555555556,0.48511111111111105,6,5,1,65,557,0.01615798922800718,0.2222222222222222,0.5555555555555556,0.7777777777777778
user_04201,13,583.9,44.91538461538461,0.5038461538461538,10,5,1,87,641,0.0202808112324493,0.23076923076923078,0.3076923076923077,0.3076923076923077
user_04202,4,115.6,28.9,0.42625,4,2,0,5,401,0.00997506234413965,0.0,0.0,0.5
user_04203,6,298.7,49.78333333333333,0.4581666666666666,6,4,1,56,513,0.011695906432748537,0.5,0.3333333333333333,0.3333333333333333
user_04204,12,817.1,68.09166666666667,0.4681666666666666,8,4,0,22,635,0.01889763779527559,0.08333333333333333,0.5,0.0
user_04205,13,612.3,47.099999999999994,0.551923076923077,11,5,1,214,420,0.030952380952380953,0.3076923076923077,0.6153846153846154,0.38461538461538464
user_04206,7,624.0,89.14285714285714,0.3961428571428571,7,2,0,0,546,0.01282051282051282,0.42857142857142855,0.2857142857142857,0.14285714285714285
user_04207,12,409.7,34.141666666666666,0.5226666666666667,8,4,1,31,520,0.023076923076923078,0.16666666666666666,0.6666666666666666,0.3333333333333333
user_04208,7,309.4,44.199999999999996,0.495,5,5,1,91,581,0.012048192771084338,0.14285714285714285,0.2857142857142857,0.42857142857142855
user_04209,11,584.8,53.16363636363636,0.44109090909090914,10,5,1,53,656,0.01676829268292683,0.36363636363636365,0.5454545454545454,0.2727272727272727
user_04210,10,444.9,44.489999999999995,0.4625,7,4,1,89,627,0.01594896331738437,0.2,0.4,0.3
user_04211,8,349.1,43.6375,0.562375,7,3,1,35,577,0.01386481802426343,0.5,0.5,0.25
user_04212,13,723.9,55.684615384615384,0.5347692307692308,9,5,0,25,652,0.019938650306748466,0.38461538461538464,0.6153846153846154,0.46153846153846156
user_04213,12,651.0,54.25,0.49208333333333326,7,5,0,6,676,0.01775147928994083,0.4166666666666667,0.4166666666666667,0.16666666666666666
user_04214,17,762.7,44.86470588235294,0.49652941176470583,11,5,0,24,596,0.028523489932885907,0.058823529411764705,0.5294117647058824,0.29411764705882354
user_04215,14,901.0,64.35714285714286,0.6257857142857143,7,5,0,9,666,0.021021021021021023,0.2857142857142857,0.42857142857142855,0.35714285714285715
user_04216,11,504.3,45.845454545454544,0.40154545454545454,7,3,0,29,636,0.01729559748427673,0.2727272727272727,0.45454545454545453,0.09090909090909091
user_04217,13,740.7,56.97692307692308,0.4919230769230769,10,5,1,67,615,0.02113821138211382,0.23076923076923078,0.38461538461538464,0.15384615384615385
user_04218,7,563.0,80.42857142857143,0.4398571428571429,7,4,0,12,524,0.013358778625954198,0.14285714285714285,0.42857142857142855,0.2857142857142857
user_04219,7,244.4,34.91428571428572,0.5391428571428571,5,4,1,111,500,0.014,0.14285714285714285,0.5714285714285714,0.14285714285714285
user_04220,10,596.9,59.69,0.4227,6,5,0,2,705,0.014184397163120567,0.2,0.7,0.6
user_04221,17,983.9,57.87647058823529,0.3978823529411764,12,5,1,41,676,0.02514792899408284,0.17647058823529413,0.47058823529411764,0.17647058823529413
user_04222,7,271.7,38.81428571428571,0.37042857142857144,6,4,1,71,519,0.01348747591522158,0.42857142857142855,0.14285714285714285,0.7142857142857143
user_04223,9,655.3,72.8111111111111,0.49922222222222223,8,5,1,90,511,0.01761252446183953,0.2222222222222222,0.3333333333333333,0.3333333333333333
user_04224,9,468.9,52.099999999999994,0.4344444444444444,7,5,0,1,701,0.012838801711840228,0.4444444444444444,0.4444444444444444,0.1111111111111111
user_04225,8,444.0,55.5,0.527875,8,5,0,6,707,0.011315417256011316,0.125,0.25,0.75
user_04226,13,942.6,72.50769230769231,0.4734615384615385,9,4,0,4,600,0.021666666666666667,0.38461538461538464,0.38461538461538464,0.3076923076923077
user_04227,10,666.9,66.69,0.5194,8,4,1,42,638,0.01567398119122257,0.1,0.4,0.3
user_04228,10,448.3,44.83,0.43150000000000005,8,4,0,13,592,0.016891891891891893,0.1,0.4,0.2
user_04229,9,475.0,52.77777777777778,0.5141111111111111,7,4,1,133,531,0.01694915254237288,0.2222222222222222,0.6666666666666666,0.5555555555555556
user_04230,3,280.5,93.5,0.6696666666666666,3,2,1,41,546,0.005494505494505495,0.3333333333333333,0.6666666666666666,1.0
user_04231,7,320.90000000000003,45.84285714285715,0.5004285714285714,5,4,1,72,440,0.015909090909090907,0.5714285714285714,0.42857142857142855,0.2857142857142857
user_04232,19,942.4,49.6,0.4688421052631579,14,5,0,19,710,0.02676056338028169,0.3157894736842105,0.47368421052631576,0.15789473684210525
user_04233,6,381.79999999999995,63.633333333333326,0.44283333333333336,6,3,1,43,504,0.011904761904761904,0.16666666666666666,0.5,0.3333333333333333
user_04234,11,525.8000000000001,47.800000000000004,0.4616363636363637,9,4,1,33,565,0.019469026548672566,0.09090909090909091,0.5454545454545454,0.6363636363636364
user_04235,10,691.5,69.15,0.4652,8,4,1,42,688,0.014534883720930232,0.2,0.4,0.2
user_04236,7,629.5,89.92857142857143,0.23185714285714284,6,3,0,15,629,0.011128775834658187,0.2857142857142857,0.7142857142857143,0.2857142857142857
user_04237,11,762.9,69.35454545454546,0.5342727272727272,7,5,1,113,614,0.017915309446254073,0.2727272727272727,0.18181818181818182,0.2727272727272727
user_04238,13,706.8,54.36923076923077,0.6126153846153847,8,5,0,29,663,0.0196078431372549,0.23076923076923078,0.38461538461538464,0.23076923076923078
user_04239,15,832.6,55.50666666666667,0.5799333333333333,11,4,1,77,632,0.023734177215189875,0.4666666666666667,0.4666666666666667,0.4
user_04240,6,288.7,48.11666666666667,0.566,4,3,1,208,510,0.011764705882352941,0.16666666666666666,0.5,0.3333333333333333
user_04241,11,687.0,62.45454545454545,0.5931818181818183,10,4,1,164,564,0.01950354609929078,0.18181818181818182,0.6363636363636364,0.36363636363636365
user_04242,8,526.3000000000001,65.78750000000001,0.5313749999999999,6,5,0,22,615,0.013008130081300813,0.375,0.5,0.125
user_04243,14,663.7,47.40714285714286,0.6479999999999999,11,4,0,4,607,0.023064250411861616,0.2857142857142857,0.42857142857142855,0.21428571428571427
user_04244,7,211.70000000000002,30.242857142857144,0.6021428571428571,7,5,1,120,458,0.015283842794759825,0.14285714285714285,0.7142857142857143,0.2857142857142857
user_04245,7,329.0,47.0,0.43971428571428567,6,3,1,91,592,0.011824324324324325,0.14285714285714285,0.5714285714285714,0.2857142857142857
user_04246,7,273.9,39.128571428571426,0.46314285714285713,6,4,0,25,397,0.017632241813602016,0.14285714285714285,0.42857142857142855,0.42857142857142855
user_04247,7,338.5,48.357142857142854,0.6912857142857144,6,4,1,32,676,0.010355029585798817,0.0,0.5714285714285714,0.42857142857142855
user_04248,13,854.5999999999999,65.73846153846154,0.4749230769230769,8,5,0,25,663,0.0196078431372549,0.15384615384615385,0.7692307692307693,0.3076923076923077
user_04249,6,348.1,58.01666666666667,0.3516666666666666,5,3,1,179,470,0.01276595744680851,0.16666666666666666,0.3333333333333333,0.16666666666666666
user_04250,9,648.0,72.0,0.527,7,4,1,77,635,0.014173228346456693,0.1111111111111111,0.4444444444444444,0.3333333333333333
user_04251,10,441.5,44.15,0.3801,9,5,0,11,696,0.014367816091954023,0.2,0.2,0.3
user_04252,11,529.9,48.17272727272727,0.502090909090909,9,5,1,130,559,0.01967799642218247,0.18181818181818182,0.6363636363636364,0.2727272727272727
user_04253,10,379.3,37.93,0.2975,7,5,1,248,432,0.023148148148148147,0.2,0.5,0.4
user_04254,12,371.5,30.958333333333332,0.46291666666666664,7,5,1,40,640,0.01875,0.16666666666666666,0.5,0.5
user_04255,14,851.6,60.82857142857143,0.45121428571428573,9,5,1,31,669,0.02092675635276532,0.0,0.35714285714285715,0.14285714285714285
user_04256,11,548.6,49.872727272727275,0.3058181818181818,9,4,0,28,672,0.01636904761904762,0.09090909090909091,0.6363636363636364,0.09090909090909091
user_04257,8,572.1,71.5125,0.5205,7,2,1,221,440,0.01818181818181818,0.125,0.5,0.25
user_04258,15,825.7,55.04666666666667,0.46246666666666664,11,5,0,17,649,0.023112480739599383,0.4,0.4,0.2
user_04259,13,754.4,58.03076923076923,0.5289230769230769,10,5,0,10,673,0.019316493313521546,0.23076923076923078,0.46153846153846156,0.15384615384615385
user_04260,11,786.5,71.5,0.4848181818181818,6,4,1,79,574,0.01916376306620209,0.18181818181818182,0.7272727272727273,0.5454545454545454
user_04261,6,437.29999999999995,72.88333333333333,0.47150000000000003,5,3,0,28,432,0.013888888888888888,0.16666666666666666,0.3333333333333333,0.3333333333333333
user_04262,15,488.0,32.53333333333333,0.5782666666666666,8,4,0,19,707,0.021216407355021217,0.0,0.4,0.3333333333333333
user_04263,14,721.7,51.550000000000004,0.5498571428571429,10,5,1,36,614,0.02280130293159609,0.2857142857142857,0.5714285714285714,0.35714285714285715
user_04264,12,626.6,52.21666666666667,0.54275,10,5,1,60,641,0.0187207488299532,0.16666666666666666,0.3333333333333333,0.16666666666666666
user_04265,11,566.2,51.472727272727276,0.5284545454545454,10,4,1,57,544,0.02022058823529412,0.36363636363636365,0.45454545454545453,0.18181818181818182
user_04266,5,246.4,49.28,0.29779999999999995,5,4,1,43,490,0.01020408163265306,0.4,0.2,0.2
user_04267,10,541.7,54.17,0.5966,7,4,1,184,452,0.022123893805309734,0.2,0.1,0.1
user_04268,10,639.4,63.94,0.4383,7,3,1,32,455,0.02197802197802198,0.1,0.5,0.3
user_04269,19,1209.3,63.647368421052626,0.5229473684210526,11,5,0,18,686,0.027696793002915453,0.2631578947368421,0.5789473684210527,0.3157894736842105
user_04270,10,595.9,59.589999999999996,0.4859,6,5,1,68,612,0.016339869281045753,0.4,0.1,0.4
user_04271,16,807.4,50.4625,0.5893125,11,5,1,77,642,0.024922118380062305,0.3125,0.4375,0.4375
user_04272,9,473.2,52.577777777777776,0.41388888888888886,6,5,1,108,574,0.0156794425087108,0.2222222222222222,0.2222222222222222,0.2222222222222222
user_04273,8,247.29999999999998,30.912499999999998,0.68625,6,3,1,89,502,0.01593625498007968,0.125,0.5,0.125
user_04274,7,394.5,56.357142857142854,0.29214285714285715,6,3,1,52,455,0.015384615384615385,0.14285714285714285,0.14285714285714285,0.42857142857142855
user_04275,12,1006.9,83.90833333333333,0.551,8,5,0,0,596,0.020134228187919462,0.25,0.5,0.3333333333333333
user_04276,10,571.5,57.15,0.3449,5,4,1,105,592,0.016891891891891893,0.2,0.6,0.3
user_04277,11,473.3,43.02727272727273,0.4183636363636364,9,5,0,29,664,0.016566265060240965,0.18181818181818182,0.45454545454545453,0.5454545454545454
user_04278,12,448.0,37.333333333333336,0.5194166666666666,8,4,1,74,653,0.018376722817764167,0.08333333333333333,0.5,0.4166666666666667
user_04279,8,373.0,46.625,0.4385,8,5,1,67,621,0.01288244766505636,0.125,0.625,0.25
user_04280,9,429.7,47.74444444444444,0.40244444444444444,7,3,1,86,643,0.013996889580093312,0.3333333333333333,0.3333333333333333,0.4444444444444444
user_04281,5,252.70000000000002,50.540000000000006,0.24899999999999997,5,4,1,235,486,0.0102880658436214,0.4,0.0,0.0
user_04282,6,291.4,48.56666666666666,0.5923333333333333,6,3,1,182,533,0.01125703564727955,0.8333333333333334,0.3333333333333333,0.16666666666666666
user_04283,7,469.6,67.08571428571429,0.5851428571428572,5,4,1,90,605,0.011570247933884297,0.0,0.14285714285714285,0.42857142857142855
user_04284,7,419.9,59.98571428571428,0.4772857142857143,6,5,1,42,679,0.010309278350515464,0.42857142857142855,0.7142857142857143,0.2857142857142857
user_04285,10,697.6,69.76,0.518,8,5,1,42,689,0.01451378809869376,0.3,0.3,0.3
user_04286,8,531.5,66.4375,0.449875,5,5,1,38,586,0.013651877133105802,0.0,0.5,0.25
user_04287,5,199.0,39.8,0.6338,2,3,1,376,333,0.015015015015015015,0.0,0.2,0.4
user_04288,11,822.8,74.8,0.5874545454545455,7,5,1,46,635,0.01732283464566929,0.18181818181818182,0.36363636363636365,0.09090909090909091
user_04289,16,956.0,59.75,0.4831875,11,5,0,11,532,0.03007518796992481,0.125,0.5625,0.125
user_04290,13,754.6999999999999,58.05384615384615,0.5493076923076923,11,5,1,121,580,0.022413793103448276,0.38461538461538464,0.46153846153846156,0.23076923076923078
user_04291,10,541.3000000000001,54.13000000000001,0.45339999999999997,7,5,0,20,615,0.016260162601626018,0.0,0.8,0.6
user_04292,4,329.4,82.35,0.68375,3,4,1,130,370,0.010810810810810811,0.5,0.5,0.0
user_04293,8,494.0,61.75,0.489,6,4,1,407,320,0.025,0.125,0.125,0.375
user_04294,4,320.2,80.05,0.70075,3,3,1,52,319,0.012539184952978056,0.5,0.75,0.25
user_04295,19,1007.1999999999999,53.01052631578947,0.5653684210526315,11,5,0,29,662,0.028700906344410877,0.10526315789473684,0.5263157894736842,0.42105263157894735
user_04296,12,650.0,54.166666666666664,0.5469166666666667,7,4,1,83,642,0.018691588785046728,0.4166666666666667,0.4166666666666667,0.25
user_04297,11,471.1,42.82727272727273,0.4501818181818182,8,4,0,0,534,0.020599250936329586,0.18181818181818182,0.36363636363636365,0.5454545454545454
user_04298,18,718.0,39.888888888888886,0.505611111111111,12,5,0,9,644,0.027950310559006212,0.3333333333333333,0.3333333333333333,0.2222222222222222
user_04299,12,767.8,63.98333333333333,0.4859166666666666,8,5,1,32,623,0.019261637239165328,0.3333333333333333,0.6666666666666666,0.16666666666666666
user_04300,8,383.40000000000003,47.925000000000004,0.424625,6,4,1,61,477,0.016771488469601678,0.125,0.375,0.375
user_04301,14,555.5,39.67857142857143,0.5365,8,5,0,10,677,0.0206794682422452,0.42857142857142855,0.14285714285714285,0.5
user_04302,11,559.7,50.88181818181818,0.5171818181818182,9,5,0,21,646,0.017027863777089782,0.18181818181818182,0.36363636363636365,0.18181818181818182
user_04303,12,756.5,63.041666666666664,0.3448333333333333,8,5,1,51,674,0.017804154302670624,0.16666666666666666,0.5,0.16666666666666666
user_04304,8,435.4,54.425,0.5595,6,4,0,10,714,0.011204481792717087,0.375,0.375,0.125
user_04305,7,424.9,60.699999999999996,0.4044285714285714,5,5,1,134,551,0.012704174228675136,0.2857142857142857,0.2857142857142857,0.2857142857142857
user_04306,5,251.6,50.32,0.458,4,1,0,1,395,0.012658227848101266,0.4,0.4,0.4
user_04307,5,226.9,45.38,0.4934,5,3,1,168,520,0.009615384615384616,0.2,0.4,0.2
user_04308,10,410.6,41.06,0.3257,7,4,1,70,639,0.01564945226917058,0.1,0.4,0.2
user_04309,6,376.6,62.76666666666667,0.39166666666666666,5,4,1,235,471,0.012738853503184714,0.0,0.16666666666666666,0.5
user_04310,18,1325.2,73.62222222222222,0.4822222222222222,13,5,1,37,672,0.026785714285714284,0.1111111111111111,0.6111111111111112,0.4444444444444444
user_04311,16,1221.9,76.36875,0.5489999999999999,10,5,1,89,626,0.025559105431309903,0.25,0.625,0.3125
user_04312,16,827.1,51.69375,0.4525,10,4,1,48,600,0.02666666666666667,0.4375,0.3125,0.4375
user_04313,10,543.2,54.32000000000001,0.5096,7,4,1,170,519,0.019267822736030827,0.3,0.4,0.4
user_04314,10,507.5,50.75,0.6721,9,4,1,75,643,0.015552099533437015,0.1,0.6,0.3
user_04315,12,830.9,69.24166666666666,0.5331666666666667,9,5,1,86,589,0.02037351443123939,0.5,0.08333333333333333,0.25
user_04316,13,974.4,74.95384615384616,0.49853846153846154,11,5,0,6,661,0.019667170953101363,0.38461538461538464,0.3076923076923077,0.5384615384615384
user_04317,12,693.5,57.791666666666664,0.5295833333333333,10,4,1,58,671,0.01788375558867362,0.5,0.4166666666666667,0.3333333333333333
user_04318,13,561.6,43.2,0.5000769230769231,8,4,0,4,655,0.01984732824427481,0.38461538461538464,0.38461538461538464,0.07692307692307693
user_04319,13,618.3,47.56153846153846,0.3984615384615384,10,5,0,0,729,0.01783264746227709,0.23076923076923078,0.23076923076923078,0.07692307692307693
user_04320,13,665.1,51.16153846153846,0.661076923076923,12,5,0,9,721,0.018030513176144243,0.15384615384615385,0.46153846153846156,0.5384615384615384
user_04321,17,786.8000000000001,46.28235294117648,0.6034117647058823,10,5,1,88,616,0.027597402597402596,0.23529411764705882,0.5882352941176471,0.23529411764705882
user_04322,13,750.9,57.76153846153846,0.6188461538461538,8,5,0,11,713,0.0182328190743338,0.5384615384615384,0.6153846153846154,0.23076923076923078
user_04323,8,556.2,69.525,0.438125,7,4,1,194,500,0.016,0.125,0.25,0.25
user_04324,13,796.6999999999999,61.28461538461538,0.42430769230769233,10,5,1,110,552,0.02355072463768116,0.07692307692307693,0.46153846153846156,0.23076923076923078
user_04325,10,402.20000000000005,40.220000000000006,0.4418,6,5,0,22,709,0.014104372355430184,0.3,0.4,0.1
user_04326,7,413.1,59.01428571428572,0.6002857142857143,6,3,1,42,600,0.011666666666666667,0.42857142857142855,0.5714285714285714,0.5714285714285714
user_04327,13,700.9,53.91538461538461,0.4553846153846154,11,5,1,215,461,0.028199566160520606,0.23076923076923078,0.23076923076923078,0.23076923076923078
user_04328,8,349.0,43.625,0.55475,6,3,1,133,435,0.01839080459770115,0.125,0.625,0.5
user_04329,16,752.5,47.03125,0.6220625,11,5,1,30,648,0.024691358024691357,0.375,0.3125,0.3125
user_04330,8,384.0,48.0,0.574125,7,5,0,10,644,0.012422360248447204,0.125,0.375,0.25
user_04331,12,838.4,69.86666666666666,0.3378333333333334,9,5,1,96,599,0.02003338898163606,0.08333333333333333,0.5833333333333334,0.16666666666666666
user_04332,8,368.0,46.0,0.55075,6,3,1,37,620,0.012903225806451613,0.375,0.25,0.0
user_04333,11,557.7,50.7,0.5990909090909091,8,5,0,13,669,0.016442451420029897,0.5454545454545454,0.7272727272727273,0.18181818181818182
user_04334,8,251.9,31.4875,0.553625,6,5,1,47,643,0.012441679626749611,0.125,0.375,0.375
user_04335,7,333.1,47.58571428571429,0.37142857142857144,6,5,1,168,419,0.016706443914081145,0.2857142857142857,0.42857142857142855,0.14285714285714285
user_04336,11,835.2,75.92727272727274,0.3944545454545454,8,4,1,136,566,0.019434628975265017,0.18181818181818182,0.5454545454545454,0.2727272727272727
user_04337,10,482.70000000000005,48.27,0.6574,7,4,0,20,540,0.018518518518518517,0.2,0.3,0.1
user_04338,9,408.1,45.34444444444445,0.5904444444444444,7,5,0,7,689,0.013062409288824383,0.4444444444444444,0.6666666666666666,0.3333333333333333
user_04339,8,507.6,63.45,0.485875,6,3,1,150,538,0.01486988847583643,0.25,0.5,0.375
user_04340,9,650.4,72.26666666666667,0.5953333333333333,6,5,1,181,366,0.02459016393442623,0.5555555555555556,0.0,0.3333333333333333
user_04341,12,745.5,62.125,0.61475,7,5,0,24,647,0.01854714064914992,0.25,0.16666666666666666,0.3333333333333333
user_04342,10,378.4,37.839999999999996,0.4788,8,4,0,5,711,0.014064697609001406,0.3,0.5,0.2
user_04343,10,557.1,55.71,0.4875,9,3,0,10,666,0.015015015015015015,0.5,0.3,0.0
user_04344,8,328.09999999999997,41.012499999999996,0.462125,7,5,1,50,596,0.013422818791946308,0.5,0.5,0.25
user_04345,10,485.5,48.55,0.5067,7,5,1,34,670,0.014925373134328358,0.3,0.3,0.3
user_04346,9,553.1,61.455555555555556,0.5589999999999999,8,5,0,0,711,0.012658227848101266,0.3333333333333333,0.3333333333333333,0.3333333333333333
user_04347,5,213.0,42.6,0.4944,5,4,1,194,366,0.01366120218579235,0.6,0.6,0.4
user_04348,9,693.4,77.04444444444444,0.31377777777777777,6,5,0,15,562,0.01601423487544484,0.2222222222222222,0.6666666666666666,0.3333333333333333
user_04349,6,276.9,46.15,0.35283333333333333,6,5,0,12,557,0.010771992818671455,0.0,0.5,0.3333333333333333
user_04350,10,465.0,46.5,0.6102,8,5,0,29,695,0.014388489208633094,0.3,0.4,0.2
user_04351,11,477.1,43.372727272727275,0.5430909090909091,6,4,0,24,659,0.01669195751138088,0.09090909090909091,0.18181818181818182,0.18181818181818182
user_04352,12,704.0,58.666666666666664,0.4258333333333333,10,5,1,152,574,0.020905923344947737,0.08333333333333333,0.4166666666666667,0.16666666666666666
user_04353,10,703.0,70.3,0.6172,5,4,1,141,544,0.01838235294117647,0.3,0.5,0.5
user_04354,14,935.5,66.82142857142857,0.39821428571428574,10,5,1,110,612,0.02287581699346405,0.2857142857142857,0.5714285714285714,0.42857142857142855
user_04355,13,701.1,53.93076923076923,0.6013076923076923,9,4,0,10,608,0.02138157894736842,0.23076923076923078,0.38461538461538464,0.6153846153846154
user_04356,10,683.4,68.34,0.6327,6,5,1,46,586,0.017064846416382253,0.6,0.5,0.3
user_04357,8,408.4,51.05,0.397875,6,4,1,161,449,0.017817371937639197,0.125,0.5,0.625
user_04358,8,405.1,50.6375,0.708375,6,4,1,56,633,0.01263823064770932,0.375,0.5,0.625
user_04359,10,813.0,81.3,0.4425,9,4,1,44,580,0.017241379310344827,0.2,0.6,0.3
user_04360,8,385.3,48.1625,0.626,6,5,0,16,578,0.01384083044982699,0.5,0.375,0.125
user_04361,8,435.3,54.4125,0.7015,6,4,1,51,659,0.012139605462822459,0.0,0.625,0.375
user_04362,10,532.5,53.25,0.6938,8,5,1,55,647,0.015455950540958269,0.2,0.3,0.5
user_04363,10,491.9,49.19,0.5481,8,5,1,99,574,0.017421602787456445,0.2,0.4,0.3
user_04364,6,307.0,51.166666666666664,0.3598333333333333,5,3,1,161,527,0.011385199240986717,0.16666666666666666,0.6666666666666666,0.3333333333333333
user_04365,9,538.9,59.87777777777777,0.35133333333333333,7,4,0,0,655,0.013740458015267175,0.2222222222222222,0.3333333333333333,0.4444444444444444
